,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000048721.2,3111.51998756765,1.51170957320289,0.404376749570715,3.73836916886967,0.000185217836880545,0.00164063338792248
ENSMUSG00000038642.10,2387.80202857471,1.3744201310815,0.368998689474369,3.72472903098744,0.0001955251281506,0.00172652837878801
ENSMUSG00000021614.16,361.605844807478,1.00337377744171,0.269742084112096,3.71975244702542,0.000199418138926178,0.00175324362538827
ENSMUSG00000038178.16,2602.63786992584,1.43296629572646,0.386306009151939,3.70940721028974,0.000207745074744836,0.00181517098662165
ENSMUSG00000034157.12,347.775315839696,1.51235767628146,0.410526100552625,3.68395011729002,0.000229647201134241,0.00197964004097805
ENSMUSG00000024521.8,1838.59051543252,1.51409405155532,0.411081340069467,3.68319819941101,0.000230325936999891,0.00198428179342293
ENSMUSG00000024268.16,10.0890386444693,3.43839066194569,0.936090585792544,3.67313881170439,0.000239589245481456,0.00204787278947473
ENSMUSG00000028438.16,79.5062544635096,1.82744880432965,0.499555767472375,3.65814774509776,0.000254044594518408,0.00215450529619748
ENSMUSG00000025997.13,22.2992334471244,2.26756204303915,0.620207579817357,3.65613403774736,0.000256047509766671,0.00217019057708767
ENSMUSG00000042606.9,280.629141216765,2.09736439067416,0.575169111439943,3.64651777878575,0.000265818094413577,0.00224493299317878
ENSMUSG00000052962.3,129.636849338286,1.42304898934703,0.390290377704822,3.64612880726278,0.00026622056956543,0.00224699055911252
ENSMUSG00000021965.3,190.938200759505,1.9242262193231,0.528402246390695,3.64159356336336,0.000270955614153594,0.00227479389045919
ENSMUSG00000067613.6,2729.95994649113,1.12621682737847,0.310190328662483,3.63072837323662,0.000282622503513587,0.00236147544873196
ENSMUSG00000023088.17,2031.10085342131,2.38475089028439,0.657856575868216,3.62503162203263,0.000288926096465509,0.00240703684369911
ENSMUSG00000026321.7,12.336613170596,4.17418045749371,1.15174787158603,3.62421373676652,0.00028984184476612,0.00241182513885973
ENSMUSG00000038005.15,467.123990627622,1.10187987062805,0.305061590578494,3.61199149502413,0.000303854534050197,0.00251511190092105
ENSMUSG00000045362.8,1446.00405726263,1.56294067590982,0.433363747251223,3.60653304717659,0.000310315354138396,0.00256408936894962
ENSMUSG00000020599.13,3.60066276974896,5.2456928033311,1.45708081150371,3.60013855231375,0.000318047661739658,0.00261779533756025
ENSMUSG00000024401.14,95370.2046730367,1.04610396120548,0.291926968589276,3.58344405883682,0.000339093412280852,0.00276632953294402
ENSMUSG00000062310.7,10.0053244155191,3.75803091708716,1.05110705354486,3.57530748596274,0.000349816510400971,0.00284233449519364
