,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000028619.15,1219.89952470258,-1.33783930787885,0.234396808619635,-5.70758328902767,1.14591550694161e-08,4.0893158921861e-07
ENSMUSG00000053040.13,1848.69797751481,-1.84761196321227,0.32435967753378,-5.69618263669614,1.22519630475698e-08,4.32657441823449e-07
ENSMUSG00000052915.14,13411.6157923125,-1.18655757909636,0.208922103465142,-5.67942577360815,1.35147681828498e-08,4.74772051098814e-07
ENSMUSG00000025375.15,4787.66208885763,-1.39741721855876,0.246153021457016,-5.67702647031202,1.37056270871188e-08,4.79096734658287e-07
ENSMUSG00000026986.14,624.844574823086,-2.55888372836473,0.45128509855731,-5.67021542821841,1.42618074114168e-08,4.97141611441786e-07
ENSMUSG00000029780.14,8365.61285014422,-1.67040717620161,0.294638226304869,-5.66934982317333,1.43340428961079e-08,4.97745702910229e-07
ENSMUSG00000026096.14,242.683090575332,-2.48337960328109,0.438053309443848,-5.66912645046326,1.43527411560066e-08,4.97745702910229e-07
ENSMUSG00000025318.13,417.708476351433,-2.59448051483396,0.457997192315126,-5.66483934479848,1.47162350743158e-08,5.077476514799e-07
ENSMUSG00000029254.16,2706.23044084271,-1.50938383161743,0.266890036708007,-5.65545214888925,1.55436531701971e-08,5.33573373418567e-07
ENSMUSG00000030956.15,1272.31728905549,-2.01248988498605,0.355918576168862,-5.65435473092938,1.56432838047149e-08,5.35633958123465e-07
ENSMUSG00000028914.13,1321.56247053448,-1.51781147947393,0.269186334183913,-5.63851610103258,1.71521785296194e-08,5.75640731049881e-07
ENSMUSG00000024013.15,767.243608933026,-1.27798506307409,0.226672682311575,-5.63801976507,1.72016769085555e-08,5.75872970762905e-07
ENSMUSG00000024018.18,1042.88488512081,-1.87094932403615,0.331952737624552,-5.63619187907481,1.73851664827523e-08,5.80578707849939e-07
ENSMUSG00000028803.18,1170.97161881769,-1.04838436802919,0.186197231734298,-5.6305045905582,1.79683158382007e-08,5.97104353099912e-07
ENSMUSG00000034165.16,29767.9995024301,-1.53082835614445,0.271931392540027,-5.62946536567721,1.80769065163506e-08,5.99240589788338e-07
ENSMUSG00000022898.13,1907.49675385479,-1.41106424790919,0.250790062033264,-5.6264759315783,1.83928436343653e-08,6.03794199404833e-07
ENSMUSG00000022574.7,400.052003115915,-1.4461474581763,0.257358163731259,-5.61920180502381,1.91841674494586e-08,6.28246645893286e-07
ENSMUSG00000014748.13,1631.43941633396,-1.02446589788414,0.182539108014767,-5.61230910474954,1.99644399265651e-08,6.5221992755264e-07
ENSMUSG00000033697.16,420.000924905802,-1.77761865102096,0.317084938971673,-5.60612767287496,2.0690336436874e-08,6.74305542912579e-07
ENSMUSG00000022707.16,3012.37455341963,-1.18767152234396,0.212201226227522,-5.59691168358536,2.18203789947768e-08,7.09424581500857e-07
ENSMUSG00000051397.5,1861.21798864253,-2.48786653767995,0.444864596854789,-5.59241296176244,2.2393541969665e-08,7.26313321677985e-07
ENSMUSG00000045636.16,21316.7837598776,-1.97944963675785,0.356416066627911,-5.5537609611307,2.79587753604333e-08,8.98200562351211e-07
ENSMUSG00000030314.16,8103.66951795489,-1.33500185971664,0.240949009768349,-5.54059907114837,3.01438643439628e-08,9.52560199187141e-07
